pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-07,95.8,-1.63,5.38,"Yamamoto, Yoshinobu",665489,808967,,ball,,,,,14,Ball,R,R,R,TOR,LAD,B,,,0,0,2026,-0.45,1.61,1.3030513056703397,1.6275774692181426,,,,1,4,Bot,,,,,,,8.712182165897726,-139.07392090121226,-7.768906471538395,-7.8886006550711585,32.67116851440529,-9.666448363118889,3.208595801,1.619291339,,,,96.0,2133,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.87,,,,,,,,28,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,217,0.003,0.039,,,,-0.039,,-2,-2,0.282,0.282,27,27,28,27,2,1,6,1,,1,0.89,0.45,0.45,40.9,,,,,
CU,2026-04-07,77.4,-1.58,5.62,"Yamamoto, Yoshinobu",662139,808967,field_out,hit_into_play,,,,,7,"Daulton Varsho grounds out, second baseman Alex Freeland to first baseman Freddie Freeman.",R,L,R,TOR,LAD,X,4.0,ground_ball,0,0,2026,1.18,-1.52,-0.5024235322000776,1.8200369919644404,,,,0,4,Bot,142.44,155.89,,,,,0.0839148929155217,-112.48396690481492,2.098719106889265,9.807273231789312,24.671128060690744,-45.62153860546324,3.036581365,1.532480315,14.0,88.0,-7.0,77.2,2874,6.7,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.79,0.174,0.168,0.0,1.0,0.0,0.0,2.0,27,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,44,-0.029,-0.259,70.8,8.0,0.195,0.259,88.0,-2,-2,0.311,0.311,27,29,28,30,2,1,6,1,,1,5.4,-1.18,1.18,48.8,4.022216085730082,0.9824981950403594,28.20770704634445,44.27350579697322,28.383229441466813
SI,2026-04-07,95.3,-1.63,5.25,"Yamamoto, Yoshinobu",543807,808967,field_out,hit_into_play,,,,,9,"George Springer grounds out, pitcher Yoshinobu Yamamoto to second baseman Alex Freeland to first baseman Freddie Freeman.",R,R,R,TOR,LAD,X,1.0,ground_ball,0,2,2026,-1.13,1.12,0.6900061839627716,2.044496820141836,,,,2,3,Bot,137.35,152.85,,,,,8.623145362724175,-138.38949472955537,-5.090475038882172,-16.497089930669,32.9525705843481,-16.783510192139506,3.267396654,1.648966535,6.0,94.0,-18.0,95.3,2315,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.96,0.177,0.159,0.0,1.0,0.0,0.0,2.0,23,4,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,220,-0.007,-0.16,70.4,7.1,0.187,0.16,94.0,-2,-2,0.278,0.278,27,36,28,37,2,1,6,1,,1,1.41,1.13,1.13,38.9,-3.334268244013491,12.916434772374975,37.16944739338442,41.785155387327165,10.415398392168154
FS,2026-04-07,91.4,-1.74,5.36,"Yamamoto, Yoshinobu",543807,808967,,foul,,,,,1,Foul,R,R,R,TOR,LAD,S,,,0,2,2026,-0.54,0.35,-0.6612074350728132,3.106077956529211,,,,2,3,Bot,,,,,,,3.874868617432938,-133.09731847367146,-0.404432739206262,-7.185280471504362,27.90673498169253,-28.14984471940796,3.267396654,1.648966535,5.0,70.7,-28.0,92.0,1459,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.92,,,,,,,,23,3,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,237,0.0,0.0,36.3,4.5,,0.0,88.0,-2,-2,0.278,0.278,27,36,28,37,2,1,6,1,,1,2.37,0.54,0.54,39.1,-17.024292988809908,51.56779636155049,31.34808593119536,24.909043331898985,-1.761129197963006
CU,2026-04-07,77.4,-1.35,5.5,"Yamamoto, Yoshinobu",543807,808967,,foul,,,,,8,Foul,R,R,R,TOR,LAD,S,,,0,1,2026,1.2,-1.4,-0.209693066289482,1.5540125857719866,,,,2,3,Bot,,,,,,,0.1671229071100564,-112.6197754136129,1.5056029802385238,10.064051557350949,24.21926317026618,-44.53701366067382,3.267396654,1.648966535,71.0,72.3,80.0,77.2,2748,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.94,,,,,,,,23,2,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,41,-0.002,-0.057,74.7,8.2,,0.057,88.0,-2,-2,0.28,0.28,27,36,28,37,2,1,6,1,,1,5.27,-1.2,-1.2,50.7,24.179821226664828,-21.87471374921663,43.00110619306023,31.68778440961785,34.859482409263755
FC,2026-04-07,91.1,-1.76,5.3,"Yamamoto, Yoshinobu",543807,808967,,foul,,,,,2,Foul,R,R,R,TOR,LAD,S,,,0,0,2026,0.44,0.66,0.0127313507020427,2.885641762778109,,,,2,3,Bot,,,,,,,3.4440211654534973,-132.66882595283184,-1.4435020417659137,4.4714774064003695,27.931770720789984,-24.322914354145343,3.267396654,1.648966535,292.0,87.7,26.0,91.5,2406,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.05,,,,,,,,23,1,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,179,-0.002,-0.043,67.1,5.7,,0.043,88.0,-2,-2,0.282,0.282,27,36,28,37,2,1,6,1,,1,2.08,-0.44,-0.44,38.4,-5.96563368552457,30.043816509814928,33.24669308645394,33.97305813684089,10.706280767141124
FS,2026-04-07,92.6,-1.84,5.31,"Yamamoto, Yoshinobu",678218,808967,strikeout,swinging_strike,,,,,13,Brandon Valenzuela strikes out swinging.,R,L,R,TOR,LAD,S,2.0,,0,2,2026,-1.18,-0.23,-1.3038282004489694,1.9097427346386064,,,,1,3,Bot,,,,,,,3.985706416970308,-134.746377489342,-2.120431999769792,-15.180964292005728,31.450507998422705,-34.64693190436508,3.219127297,1.624606299,,,,92.6,1298,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.06,,0.0,0.0,1.0,0.0,0.0,,22,3,Split-Finger,0,2,0,2,2,0,0,2,Strategic,Standard,240,-0.011,-0.163,69.1,7.5,,0.163,,-2,-2,0.293,0.293,27,25,28,26,1,0,6,1,,1,2.9,1.18,-1.18,36.2,4.506421050518677,9.793337920430014,22.501375596336715,55.13592713863029,28.76900835102533
CU,2026-04-07,75.7,-1.48,5.55,"Yamamoto, Yoshinobu",678218,808967,,called_strike,,,,,4,Called Strike,R,L,R,TOR,LAD,S,,,0,1,2026,1.22,-1.36,-0.6250421256745993,2.5893709145991,,,,1,3,Bot,,,,,,,-0.4480871907417809,-110.09795416688831,3.7097357357033176,9.885894096688078,22.379286131397176,-44.08869572601935,3.219127297,1.624606299,,,,75.2,2771,6.3,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.21,,,,,,,,22,2,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,49,-0.005,-0.052,,,,0.052,,-2,-2,0.298,0.298,27,25,28,26,1,0,6,1,,1,5.39,-1.22,1.22,48.0,,,,,
FF,2026-04-07,95.4,-1.67,5.45,"Yamamoto, Yoshinobu",678218,808967,,called_strike,,,,,8,Called Strike,R,L,R,TOR,LAD,S,,,0,0,2026,-0.51,1.4,0.1049471245584846,1.8728588371059731,,,,1,3,Bot,,,,,,,5.81568845025357,-138.65417860752163,-6.7583144662658015,-7.93271807274622,32.02180829572508,-12.746306244312905,3.219127297,1.624606299,,,,95.7,2128,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.89,,,,,,,,22,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,215,-0.003,-0.039,,,,0.039,,-2,-2,0.301,0.301,27,25,28,26,1,0,6,1,,1,1.11,0.51,-0.51,42.2,,,,,
CU,2026-04-07,75.9,-1.31,5.58,"Yamamoto, Yoshinobu",665926,808967,field_out,hit_into_play,,,,,13,"Andrés Giménez grounds out, second baseman Alex Freeland to first baseman Freddie Freeman.",R,L,R,TOR,LAD,X,4.0,ground_ball,1,2,2026,0.95,-1.54,-0.3229474237369742,1.4693085418110412,,,,0,3,Bot,149.45,157.7,,,,,0.3152545554914393,-110.3724756559287,1.678233247984919,7.55526276861889,23.42756272826521,-45.216296328665166,3.164714567,1.597145669,70.0,66.9,7.0,75.4,2719,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.08,0.222,0.2,0.0,1.0,0.0,0.0,2.0,21,4,Curveball,0,2,0,2,2,0,0,2,Strategic,Standard,32,-0.019,-0.189,59.2,7.2,0.249,0.189,88.0,-2,-2,0.32,0.32,27,27,28,28,1,0,6,1,,1,5.57,-0.95,0.95,52.4,9.908512785085836,-9.194407530313114,35.04107396478377,44.39837998035998,37.25151214509006
FF,2026-04-07,95.4,-1.73,5.38,"Yamamoto, Yoshinobu",665926,808967,,called_strike,,,,,8,Called Strike,R,L,R,TOR,LAD,S,,,1,1,2026,-0.71,1.17,0.2068064691739667,1.637885873864974,,,,0,3,Bot,,,,,,,6.676253301655127,-138.70494343996523,-6.673930755747913,-10.6412375938378,31.24864427570561,-15.705051911250454,3.164714567,1.597145669,,,,95.8,2162,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.93,,,,,,,,21,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,217,-0.007,-0.061,,,,0.061,,-2,-2,0.327,0.327,27,27,28,28,1,0,6,1,,1,1.34,0.71,-0.71,38.3,,,,,
FC,2026-04-07,91.7,-1.79,5.34,"Yamamoto, Yoshinobu",665926,808967,,called_strike,,,,,3,Called Strike,R,L,R,TOR,LAD,S,,,1,0,2026,0.11,0.82,0.4732475508015313,2.698150550941822,,,,0,3,Bot,,,,,,,5.443112276424133,-133.45814336767162,-2.491985455997229,0.1559146975524101,27.39789438373017,-21.968649331824317,3.164714567,1.597145669,,,,92.3,2342,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.96,,,,,,,,21,2,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,187,-0.005,-0.05,,,,0.05,,-2,-2,0.332,0.332,27,27,28,28,1,0,6,1,,1,1.87,-0.11,0.11,37.0,,,,,
SI,2026-04-07,94.4,-1.78,5.48,"Yamamoto, Yoshinobu",665926,808967,,ball,,,,,12,Ball,R,L,R,TOR,LAD,B,,,0,0,2026,-1.19,0.85,0.8678112048315907,3.424975142786878,,,,0,3,Bot,,,,,,,9.494833936830505,-137.15046696658987,-1.3881701338740693,-17.09566056984655,30.897228973850947,-21.360989715250398,3.164714567,1.597145669,,,,94.4,2180,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.09,,,,,,,,21,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,213,0.004,0.041,,,,-0.041,,-2,-2,0.328,0.328,27,27,28,28,1,0,6,1,,1,1.72,1.19,-1.19,39.0,,,,,
FC,2026-04-07,92.4,-1.82,5.39,"Yamamoto, Yoshinobu",664770,808967,strikeout,called_strike,,,,,2,Nathan Lukes called out on strikes.,R,L,R,TOR,LAD,S,2.0,,3,2,2026,0.41,0.59,0.0960424081669307,3.1845820012416106,,660821.0,,2,2,Bot,,,,,,,3.905044261493858,-134.5288690482292,-0.9201369711010476,4.10235666492676,30.16920543605204,-25.0468558032952,3.163836942,1.596702756,,,,92.5,2417,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.12,,0.0,0.0,1.0,0.0,0.0,,14,8,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,178,-0.037,-0.277,,,,0.277,,0,0,0.537,0.537,27,31,28,32,1,0,6,2,,1,2.08,-0.41,0.41,40.5,,,,,
FS,2026-04-07,91.4,-1.81,5.42,"Yamamoto, Yoshinobu",664770,808967,,ball,,,,,11,Ball,R,L,R,TOR,LAD,B,,,2,2,2026,-0.64,0.47,-1.205607549684527,2.913902979661197,,660821.0,,2,2,Bot,,,,,,,2.924736415694517,-133.07762140498244,-1.2853505012741144,-8.2174172706357,27.933055497186,-26.549125465986904,3.163836942,1.596702756,,,,91.9,1530,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.99,,,,,,,,14,7,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,239,0.007,0.057,,,,-0.057,,0,0,0.53,0.53,27,31,28,32,1,0,6,2,,1,2.25,0.64,-0.64,39.1,,,,,
FF,2026-04-07,94.9,-1.73,5.45,"Yamamoto, Yoshinobu",664770,808967,,foul,,,,,3,Foul,R,L,R,TOR,LAD,S,,,2,2,2026,-0.63,1.57,0.679949474638884,3.227282627892247,,660821.0,,2,2,Bot,,,,,,,7.685725160695007,-138.04164453131884,-3.546134032147068,-9.793361405323871,31.851464794851783,-11.57684454570446,3.163836942,1.596702756,145.0,69.5,65.0,95.2,2214,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.96,,,,,,,,14,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217,0.0,0.0,59.5,5.4,,0.0,88.0,0,0,0.53,0.53,27,31,28,32,1,0,6,2,,1,0.97,0.63,-0.63,40.5,2.3758470601621053,11.431733868791046,27.064081209227343,30.33147339114401,22.29667253337752
FC,2026-04-07,93.0,-1.77,5.31,"Yamamoto, Yoshinobu",664770,808967,,foul,,,,,4,Foul,R,L,R,TOR,LAD,S,,,2,2,2026,0.06,0.84,-0.4412306296896791,2.242107331357205,,660821.0,,2,2,Bot,,,,,,,3.2443983928202527,-135.4085727607784,-3.7727939491006337,-0.0339153705977399,30.06486457564392,-21.22184600577376,3.163836942,1.596702756,211.0,74.3,44.0,93.2,2378,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.1,,,,,,,,14,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,185,0.0,0.0,66.4,6.3,,0.0,88.0,0,0,0.53,0.53,27,31,28,32,1,0,6,2,,1,1.8,-0.06,0.06,37.1,-5.043575664181039,21.58018890275232,31.587480337183003,43.49104239638359,21.098656849791368
FS,2026-04-07,92.2,-1.75,5.38,"Yamamoto, Yoshinobu",664770,808967,,foul,,,,,14,Foul,R,L,R,TOR,LAD,S,,,2,1,2026,-1.32,0.08,0.3262168517815904,0.8251060855019854,,660821.0,,2,2,Bot,,,,,,,8.130299259824026,-133.86260877601885,-5.587797089460573,-17.66071809944674,31.89656358718977,-30.077860876938168,3.163836942,1.596702756,1.0,57.4,-42.0,92.0,1570,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.99,,,,,,,,14,4,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,236,-0.006,-0.064,70.1,6.7,,0.064,88.0,0,0,0.536,0.536,27,31,28,32,1,0,6,2,,1,2.64,1.32,-1.32,40.6,-5.174903857286891,9.621762956425354,43.90513973179125,34.40588208531613,24.42220914638816
FS,2026-04-07,91.7,-1.78,5.34,"Yamamoto, Yoshinobu",664770,808967,,blocked_ball,,,,,14,Ball In Dirt,R,L,R,TOR,LAD,B,,,1,1,2026,-1.18,0.04,0.3849636614207654,0.6015170201978552,,660821.0,,2,2,Bot,,,,,,,8.026961292929956,-133.20151300732357,-5.94842252672364,-15.72371081157174,28.9238730822519,-30.622523474048883,3.163836942,1.596702756,,,,92.0,1500,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.89,,,,,,,,14,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,242,0.003,0.02,,,,-0.02,,0,0,0.533,0.533,27,31,28,32,1,0,6,2,,1,2.69,1.18,-1.18,40.0,,,,,
FF,2026-04-07,95.6,-1.64,5.55,"Yamamoto, Yoshinobu",664770,808967,,swinging_strike,,,,,12,Swinging Strike,R,L,R,TOR,LAD,S,,,1,0,2026,-0.47,1.43,0.9901759802594644,3.1599209918720708,,660821.0,,2,2,Bot,,,,,,,7.921466669762106,-138.98452033925466,-3.744019846657724,-7.943942399245595,33.367795054917245,-13.008737015397932,3.163836942,1.596702756,,,,95.4,2387,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.12,,,,,,,,14,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,-0.003,-0.044,65.3,5.7,,0.044,,0,0,0.536,0.536,27,31,28,32,1,0,6,2,,1,1.08,0.47,-0.47,43.6,7.1382611984410245,6.912724416190428,28.935065020825817,26.866373210490657,24.56681421719617
FS,2026-04-07,90.0,-1.82,5.41,"Yamamoto, Yoshinobu",664770,808967,,ball,,,,,11,Ball,R,L,R,TOR,LAD,B,,,0,0,2026,-0.7,0.21,-1.689509376285223,2.67003753133147,,660821.0,,2,2,Bot,,,,,,,1.8485874513855447,-131.13324974105032,-1.15399435418516,-8.507316287450603,26.128388672809468,-29.67352038504808,3.163836942,1.596702756,,,,90.6,1476,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.03,,,,,,,,14,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,241,0.001,0.019,,,,-0.019,,0,0,0.535,0.535,27,31,28,32,1,0,6,2,,1,2.58,0.7,-0.7,37.3,,,,,
SL,2026-04-07,86.3,-1.44,5.51,"Yamamoto, Yoshinobu",676391,808967,field_out,hit_into_play,,,,,2,Ernie Clement flies out to right fielder Kyle Tucker.,R,R,R,TOR,LAD,X,9.0,fly_ball,0,2,2026,0.61,-0.43,0.2143555947366869,2.707121638024105,,660821.0,,1,2,Bot,153.93,114.75,,,,,2.6361522279505425,-125.73386847073968,0.5756476431345372,5.950003872113453,23.94411373803379,-37.03432809541343,3.191043307,1.610433071,223.0,72.7,45.0,86.8,2778,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.13,0.209,0.197,0.0,1.0,0.0,0.0,3.0,13,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,85,-0.022,-0.172,53.9,6.7,0.251,0.172,88.0,0,0,0.557,0.557,27,30,28,30,1,0,6,1,,1,3.46,-0.61,-0.61,44.6,8.218560989579455,3.0373337184252067,26.64060008878596,37.39020801089548,29.729101782415757
FS,2026-04-07,90.8,-1.68,5.5,"Yamamoto, Yoshinobu",676391,808967,,foul,,,,,13,Foul,R,R,R,TOR,LAD,S,,,0,1,2026,-0.83,0.41,-1.109995703670071,2.1723001152827885,,660821.0,,1,2,Bot,,,,,,,3.230396695118446,-132.21195801163742,-3.1022856949479154,-10.380214176451991,28.543388029643385,-26.962299663171724,3.191043307,1.610433071,58.0,71.6,4.0,91.3,1318,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.94,,,,,,,,13,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,234,-0.009,-0.052,70.7,7.0,,0.052,88.0,0,0,0.566,0.566,27,30,28,30,1,0,6,1,,1,2.36,0.83,0.83,41.0,22.35596627760397,-28.17160096463363,43.79721441442346,22.983122129489104,42.77382035495474
FS,2026-04-07,90.8,-1.58,5.43,"Yamamoto, Yoshinobu",676391,808967,,foul,,,,,8,Foul,R,R,R,TOR,LAD,S,,,0,0,2026,-0.53,0.04,-0.1458628188431594,1.865816092596256,,660821.0,,1,2,Bot,,,,,,,4.719418453276879,-132.27641057471865,-2.928743690002064,-7.204330260238813,26.914444154034044,-31.2531107723888,3.191043307,1.610433071,3.0,73.8,-35.0,91.5,1317,6.6,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.95,,,,,,,,13,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,227,-0.006,-0.038,70.3,7.5,,0.038,88.0,0,0,0.572,0.572,27,30,28,30,1,0,6,1,,1,2.7,0.53,0.53,42.1,17.98108153503826,-10.005538096974504,34.844361291195696,33.80943971256492,38.75910216734999
SI,2026-04-07,95.3,-1.52,5.52,"Yamamoto, Yoshinobu",672960,808967,field_out,hit_into_play,,,,,2,Kazuma Okamoto flies out to second baseman Alex Freeland.,R,R,R,TOR,LAD,X,4.0,fly_ball,0,1,2026,-1.02,1.31,-0.2358254055280176,3.3302227652305136,,660821.0,,0,2,Bot,142.25,124.13,,,,,5.674395808623877,-138.56949739845555,-2.894149965623168,-14.40043285381777,33.5454485074319,-14.886958350873243,3.255987533,1.643208661,195.0,80.8,56.0,95.3,2263,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.97,0.037,0.035,0.0,1.0,0.0,0.0,3.0,12,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,206,-0.036,-0.246,74.5,7.3,0.045,0.246,88.0,0,0,0.608,0.608,27,30,28,30,1,0,6,1,,1,1.22,1.02,1.02,43.5,15.982136464299836,1.0350499784051586,19.88130246167114,33.75840614654916,22.78503240678588
FC,2026-04-07,91.5,-1.59,5.34,"Yamamoto, Yoshinobu",672960,808967,,called_strike,,,,,14,Called Strike,R,R,R,TOR,LAD,S,,,0,0,2026,-0.06,0.48,0.8393617803106341,2.3572452798080885,,660821.0,,0,2,Bot,,,,,,,6.219984786706113,-133.18999207289113,-2.5260327886909657,-2.0715200072586826,28.48378157331397,-26.079098205923795,3.255987533,1.643208661,,,,91.9,2416,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,53.99,,,,,,,,12,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,190,-0.006,-0.043,,,,0.043,,0,0,0.614,0.614,27,30,28,30,1,0,6,1,,1,2.24,0.06,0.06,38.4,,,,,
FC,2026-04-07,91.3,-1.91,5.31,"Yamamoto, Yoshinobu",660821,808967,double,hit_into_play,,,,,6,Jesús Sánchez doubles (1) on a line drive to right fielder Kyle Tucker.,R,L,R,TOR,LAD,X,9.0,line_drive,3,2,2026,0.24,0.69,0.5891951398564814,2.8024274033006606,,,,0,2,Bot,178.12,67.01,,,,,5.691059716181228,-132.87512471819915,-1.7672916030457952,1.696934333320146,27.921690536084448,-23.86459683367245,3.334973753,1.683070866,350.0,96.9,23.0,91.6,2437,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.09,0.266,0.349,1.25,1.0,1.0,1.0,5.0,11,7,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,172,0.057,0.631,,,0.565,-0.631,96.9,0,0,0.557,0.557,27,28,28,29,1,0,6,1,,1,2.04,-0.24,0.24,37.6,,,,,
FC,2026-04-07,90.8,-1.82,5.38,"Yamamoto, Yoshinobu",660821,808967,,foul,,,,,5,Foul,R,L,R,TOR,LAD,S,,,3,2,2026,0.65,0.33,0.2689588298682754,2.5489405882507508,,,,0,2,Bot,,,,,,,3.765322877015256,-132.144103573994,-1.6309064652222598,6.715595010634266,30.300255808831515,-28.23765423290008,3.334973753,1.683070866,181.0,68.4,51.0,90.9,2621,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.0,,,,,,,,11,6,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,151,0.0,0.0,72.5,6.1,,0.0,88.0,0,0,0.557,0.557,27,28,28,29,1,0,6,1,,1,2.46,-0.65,0.65,37.5,0.0794490300913052,16.97008785550477,30.668787077606737,34.12063912569905,30.633050749597054
FC,2026-04-07,90.4,-1.94,5.35,"Yamamoto, Yoshinobu",660821,808967,,foul,,,,,6,Foul,R,L,R,TOR,LAD,S,,,3,1,2026,0.23,0.53,0.5864925380626494,2.758452397712293,,,,0,2,Bot,,,,,,,5.726119285358546,-131.569620645263,-1.5163553171870066,1.4800151488578832,26.655864526047207,-25.88497582358613,3.334973753,1.683070866,149.0,71.9,15.0,90.8,2399,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.07,,,,,,,,11,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,170,-0.009,-0.094,73.2,6.2,,0.094,88.0,0,0,0.566,0.566,27,28,28,29,1,0,6,1,,1,2.25,-0.23,0.23,36.6,8.357438535908637,16.815400752970373,31.661328091388054,29.99367462114974,27.85028058219554
FF,2026-04-07,95.7,-1.64,5.45,"Yamamoto, Yoshinobu",660821,808967,,ball,,,,,12,Ball,R,L,R,TOR,LAD,B,,,2,1,2026,-0.58,1.37,0.9171266643197188,3.1061503470834726,,,,0,2,Bot,,,,,,,8.019813653902194,-139.19567205458017,-3.563112711691798,-9.381124426813788,30.6262171128982,-13.667843173847771,3.334973753,1.683070866,,,,96.0,2198,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.08,,,,,,,,11,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.011,0.134,,,,-0.134,,0,0,0.555,0.555,27,28,28,29,1,0,6,1,,1,1.11,0.58,-0.58,42.4,,,,,
FS,2026-04-07,90.4,-1.49,5.53,"Yamamoto, Yoshinobu",660821,808967,,ball,,,,,13,Ball,R,L,R,TOR,LAD,B,,,1,1,2026,-0.85,0.13,-0.000614753798791,0.0989466461853649,,,,0,2,Bot,,,,,,,5.517858414794317,-131.47822726533295,-7.607548248277318,-11.07761475766629,28.12194989125935,-29.19220805484721,3.334973753,1.683070866,,,,90.6,1494,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.05,,,,,,,,11,3,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,230,0.005,0.055,,,,-0.055,,0,0,0.55,0.55,27,28,28,29,1,0,6,1,,1,2.66,0.85,-0.85,45.0,,,,,
FF,2026-04-07,95.7,-1.63,5.53,"Yamamoto, Yoshinobu",660821,808967,,ball,,,,,6,Ball,R,L,R,TOR,LAD,B,,,0,1,2026,-0.63,1.65,0.8223872727777768,2.4573822393914684,,,,0,2,Bot,,,,,,,7.825155678486437,-139.0606866673405,-6.028293636423253,-9.96926574933944,33.79937836603758,-9.630037050440484,3.334973753,1.683070866,,,,95.4,2233,6.4,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.14,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.002,0.031,,,,-0.031,,0,0,0.548,0.548,27,28,28,29,1,0,6,1,,1,0.86,0.63,-0.63,43.6,,,,,
FC,2026-04-07,91.6,-1.74,5.41,"Yamamoto, Yoshinobu",660821,808967,,foul,,,,,3,Foul,R,L,R,TOR,LAD,S,,,0,0,2026,0.18,0.53,0.3036306849640962,3.3676051540649503,,,,0,2,Bot,,,,,,,4.715469456558299,-133.36387902052002,-0.2835397593855893,1.1017270349657702,29.544134676237768,-25.97640187555577,3.334973753,1.683070866,209.0,75.1,42.0,91.9,2281,6.5,822831,669257,518692,690976,571970,808975,606192,681624,663656,54.01,,,,,,,,11,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,188,-0.003,-0.039,,,,0.039,88.0,0,0,0.551,0.551,27,28,28,29,1,0,6,1,,1,2.19,-0.18,0.18,38.5,,,,,
