pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2026-04-07,86.3,-0.33,6.28,"Judge, Aaron",592450,650644,,foul,,,,,3,Foul,R,R,R,NYY,ATH,S,,,2,1,2026,0.77,0.93,0.3804225758328385,3.5228488073542485,,,,1,1,Bot,,,,,,,0.0797092577316684,-125.87560431324675,-2.1646596086222933,8.254171505401109,21.87280528220834,-21.95973975920528,3.522785433,1.777854331,,,,85.8,2644.0,5.5,823567,669127,701762,643446,691777,805779,691016,672016,671732,55.0,,,,,,,,5,4,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,152.0,-0.005,-0.07,72.8,7.0,,0.07,,0,0,0.529,0.529,31,34,31,34,1,0,7.0,2.0,5.0,1.0,2.08,-0.77,-0.77,45.1,3.737345853054993,14.563082740616442,31.80761851659115,46.20916772425942,15.020581648931495
CU,2026-04-07,77.1,-0.2,6.37,"Judge, Aaron",592450,650644,,ball,,,,,14,Ball,R,R,R,NYY,ATH,B,,,1,1,2026,1.18,-1.52,0.7984142604127424,1.1530566787337024,,,,1,1,Bot,,,,,,,-0.0974462538391482,-112.01857961841051,-0.775044266358857,9.720419622196337,26.8963878557225,-44.75732768968143,3.522785433,1.777854331,,,,75.1,2952.0,5.7,823567,669127,701762,643446,691777,805779,691016,672016,671732,54.82,,,,,,,,5,3,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,41.0,0.004,0.055,,,,-0.055,,0,0,0.525,0.525,31,34,31,34,1,0,7.0,2.0,5.0,1.0,5.47,-1.18,-1.18,49.9,,,,,
SI,2026-04-07,91.6,-0.41,6.07,"Judge, Aaron",592450,650644,,called_strike,,,,,12,Called Strike,R,R,R,NYY,ATH,S,,,1,0,2026,-1.5,1.16,1.0809614168610966,3.392932411956468,,,,1,1,Bot,,,,,,,6.93993460200408,-133.24462106248205,-3.2065516468688764,-19.3533343345848,29.244542411374557,-17.86957466191463,3.522785433,1.777854331,,,,90.6,2241.0,5.8,823567,669127,701762,643446,691777,805779,691016,672016,671732,54.72,,,,,,,,5,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,-0.004,-0.049,,,,0.049,,0,0,0.529,0.529,31,34,31,34,1,0,7.0,2.0,5.0,1.0,1.56,1.5,1.5,36.8,,,,,
CU,2026-04-07,74.7,-0.35,6.43,"Judge, Aaron",592450,650644,,ball,,,,,11,Ball,R,R,R,NYY,ATH,B,,,0,0,2026,1.34,-1.22,-0.7201685239084741,4.002366090218973,,,,1,1,Bot,,,,,,,-3.072712759939225,-108.40459571096224,4.643456584377448,11.01417769055044,23.022583557046964,-42.87791935361378,3.522785433,1.777854331,,,,72.6,2985.0,5.3,823567,669127,701762,643446,691777,805779,691016,672016,671732,55.17,,,,,,,,5,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,39.0,0.003,0.039,,,,-0.039,,0,0,0.526,0.526,31,34,31,34,1,0,7.0,2.0,5.0,1.0,5.4,-1.34,-1.34,48.1,,,,,
FC,2026-04-05,85.0,-1.97,6.22,"Judge, Aaron",592450,663978,strikeout,swinging_strike,,,,,6,Aaron Judge strikes out swinging.,R,R,R,NYY,MIA,S,2.0,,1,2,2026,0.17,0.71,0.3778406341955275,2.5095078529293056,,,,0,7,Bot,,,,,,,5.111856810317372,-123.67358765190832,-3.613474321392205,0.7292718692427386,23.905094298167487,-24.394522650591995,3.522785433,1.777854331,,,,85.5,1919.0,6.6,823566,689414,681393,669364,691594,672640,681715,805300,683357,53.95,,0.0,0.0,1.0,0.0,0.0,,57,4,Cutter,4,3,4,3,3,4,4,3,Strategic,Standard,185.0,-0.013,-0.189,77.9,8.6,,0.189,,1,1,0.783,0.783,30,34,30,34,3,3,6.0,1.0,5.0,2.0,2.44,-0.17,-0.17,49.9,24.645237424441927,-24.38964293474104,32.53993529808397,48.60060137365716,42.39131043196515
CH,2026-04-05,83.7,-2.29,5.93,"Judge, Aaron",592450,663978,,ball,,,,,13,Ball,R,R,R,NYY,MIA,B,,,0,2,2026,-1.33,0.65,-0.3486404543106414,1.2274026330040506,,,,0,7,Bot,,,,,,,7.148501626636754,-121.59323878217862,-5.443070350484685,-14.581782709512662,25.76621894729029,-24.8207982678867,3.522785433,1.777854331,,,,84.1,1742.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,683357,53.7,,,,,,,,57,3,Changeup,4,3,4,3,3,4,4,3,Infield shade,Standard,243.0,0.002,0.024,,,,-0.024,,1,1,0.781,0.781,30,34,30,34,3,3,6.0,1.0,5.0,2.0,2.64,1.33,1.33,39.9,,,,,
SI,2026-04-05,91.8,-2.16,6.09,"Judge, Aaron",592450,663978,,foul,,,,,11,Foul,R,R,R,NYY,MIA,S,,,0,1,2026,-0.9,1.25,-1.2150391247456196,3.4584844080510364,,,,0,7,Bot,,,,,,,4.372718344423491,-133.60931862476596,-3.3926020913007653,-11.687229958101357,29.216273883717776,-16.722774193471615,3.522785433,1.777854331,198.0,67.0,45.0,92.6,1934.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,683357,53.71,,,,,,,,57,2,Sinker,4,3,4,3,3,4,4,3,Strategic,Standard,208.0,-0.005,-0.055,58.1,5.9,,0.055,88.0,1,1,0.786,0.786,30,34,30,34,3,3,6.0,1.0,5.0,2.0,1.46,0.9,0.9,47.9,-2.147885297870024,13.820154067153496,37.56957978579823,31.180429994485813,15.490270131908092
SI,2026-04-05,91.8,-2.21,6.13,"Judge, Aaron",592450,663978,,foul,,,,,2,Foul,R,R,R,NYY,MIA,S,,,0,0,2026,-0.9,1.31,-0.0939700674797952,3.561285863743203,,,,0,7,Bot,,,,,,,7.32547462974358,-133.4816010376588,-3.3222327623834893,-12.341963704299555,31.042873914348352,-16.090986286487233,3.522785433,1.777854331,269.0,83.6,32.0,92.4,2172.0,6.9,823566,689414,681393,669364,691594,672640,681715,805300,683357,53.63,,,,,,,,57,1,Sinker,4,3,4,3,3,4,4,3,Infield shade,Standard,206.0,-0.003,-0.039,72.3,6.5,,0.039,88.0,1,1,0.789,0.789,30,34,30,34,3,3,6.0,1.0,5.0,2.0,1.42,0.9,0.9,46.8,-6.314209526066386,18.24465039044396,33.45353508387369,43.49661381310683,15.989360571108778
CH,2026-04-05,85.1,-2.16,5.89,"Judge, Aaron",592450,663978,field_out,hit_into_play,,,,,13,"Aaron Judge grounds out, third baseman Javier Sanoja to first baseman Connor Norby.",R,R,R,NYY,MIA,X,5.0,ground_ball,1,2,2026,-1.21,0.61,-0.0969624158592239,1.1247589337589172,,,,0,5,Bot,110.26,181.58,,,,,7.311926284482634,-123.65886367446342,-5.861864954875122,-13.903230884485582,26.144532499139316,-24.842769130608712,3.522785433,1.777854331,3.0,67.2,-26.0,85.6,1741.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.66,0.038,0.034,0.0,1.0,0.0,0.0,2.0,40,4,Changeup,4,2,4,2,2,4,4,2,Strategic,Standard,237.0,-0.01,-0.189,72.1,8.5,0.045,0.189,88.0,2,2,0.807,0.807,30,34,30,34,2,2,6.0,1.0,5.0,2.0,2.56,1.21,1.21,42.3,9.409059497003032,-0.5021584167761275,45.55757253195333,43.698302261298544,28.455900951846235
CH,2026-04-05,85.2,-2.19,5.91,"Judge, Aaron",592450,663978,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,0,2,2026,-1.42,0.35,0.8427362900868671,0.3318387491900263,,,,0,5,Bot,,,,,,,10.032849660449893,-123.55503866423209,-7.270523128235824,-16.529790133692238,25.17590395867736,-27.214213730181296,3.522785433,1.777854331,,,,86.0,1598.0,7.1,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.44,,,,,,,,40,3,Changeup,4,2,4,2,2,4,4,2,Strategic,Standard,245.0,0.001,0.024,,,,-0.024,,2,2,0.806,0.806,30,34,30,34,2,2,6.0,1.0,5.0,2.0,2.82,1.42,1.42,43.2,,,,,
FF,2026-04-05,92.7,-1.69,6.2,"Judge, Aaron",592450,663978,,called_strike,,,,,9,Called Strike,R,R,R,NYY,MIA,S,,,0,1,2026,-0.62,1.67,0.7256366484005206,2.169807973980944,,,,0,5,Bot,,,,,,,7.537100816360598,-134.5535416372139,-7.986985983543549,-9.268782981227792,30.63678298154073,-10.329746002233,3.522785433,1.777854331,,,,93.1,2184.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.72,,,,,,,,40,2,4-Seam Fastball,4,2,4,2,2,4,4,2,Strategic,Standard,205.0,-0.004,-0.055,,,,0.055,,2,2,0.81,0.81,30,34,30,34,2,2,6.0,1.0,5.0,2.0,1.01,0.62,0.62,51.9,,,,,
CH,2026-04-05,84.4,-2.22,5.97,"Judge, Aaron",592450,663978,,swinging_strike,,,,,13,Swinging Strike,R,R,R,NYY,MIA,S,,,0,0,2026,-1.46,0.39,-0.5380301470112498,1.6119685782464543,,,,0,5,Bot,,,,,,,6.89891256889823,-122.70154642598612,-4.291474047722228,-16.17753691272521,25.412723574242648,-27.60291671020396,3.522785433,1.777854331,,,,84.9,1568.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.71,,,,,,,,40,1,Changeup,4,2,4,2,2,4,4,2,Strategic,Standard,240.0,-0.002,-0.039,76.4,8.7,,0.039,,2,2,0.812,0.812,30,34,30,34,2,2,6.0,1.0,5.0,2.0,2.83,1.46,1.46,43.4,21.659054598042022,-17.54417828258381,41.652002612422336,38.639161710299206,41.61818493714984
FC,2026-04-05,88.2,-0.29,6.92,"Judge, Aaron",592450,664126,single,hit_into_play,,,,,6,Aaron Judge singles on a fly ball to right fielder Austin Slater. Trent Grisham to 2nd.,R,R,R,NYY,MIA,X,9.0,fly_ball,2,2,2026,0.84,0.3,0.820595794200702,2.697382496435506,,,663757.0,0,1,Bot,150.39,105.27,,,,,0.8863926636036621,-128.36460882890728,-4.471028026903274,8.924064203573826,31.56934143763244,-28.0505565097352,3.522785433,1.777854331,242.0,73.6,37.0,87.7,2506.0,6.4,823566,689414,681393,669364,691594,672640,681715,805300,596103,54.07,0.237,0.235,0.9,1.0,1.0,0.0,3.0,7,6,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,96.0,0.063,0.511,75.1,8.4,0.311,-0.511,88.0,-1,-1,0.481,0.481,32,34,33,34,1,0,5.0,1.0,,2.0,2.67,-0.84,-0.84,58.3,9.743590610848107,-13.18872309350662,30.903708845472885,52.58772224821784,34.43799417647326
FC,2026-04-05,86.0,-0.32,6.93,"Judge, Aaron",592450,664126,,foul,,,,,12,Foul,R,R,R,NYY,MIA,S,,,2,2,2026,0.94,0.36,0.8200397929502841,3.816040124241043,,,663757.0,0,1,Bot,,,,,,,0.733592723541547,-125.31047642142155,-1.6609629191317437,9.746682082030906,26.344188396246143,-28.2800927814768,3.522785433,1.777854331,204.0,72.9,24.0,86.1,2449.0,6.3,823566,689414,681393,669364,691594,672640,681715,805300,596103,54.15,,,,,,,,7,5,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,62.0,0.0,0.0,71.1,7.9,,0.0,88.0,-1,-1,0.481,0.481,32,34,33,34,1,0,5.0,1.0,,2.0,2.73,-0.94,-0.94,55.9,13.56151537710507,-4.651839515821133,26.50995518363991,52.6324392432274,26.57800407666653
FF,2026-04-05,96.6,-0.8,6.71,"Judge, Aaron",592450,664126,,called_strike,,,,,6,Called Strike,R,R,R,NYY,MIA,S,,,2,1,2026,-0.11,1.59,0.6962240383541065,2.33348390158321,,,663757.0,0,1,Bot,,,,,,,4.185392682050324,-140.31427311253756,-9.527916959794144,-2.378834269213109,32.62371219924528,-9.182458167853667,3.522785433,1.777854331,,,,96.8,2339.0,6.6,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.93,,,,,,,,7,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,203.0,-0.011,-0.078,,,,0.078,,-1,-1,0.492,0.492,32,34,33,34,1,0,5.0,1.0,,2.0,0.87,0.11,0.11,47.8,,,,,
SL,2026-04-05,81.4,-0.58,6.96,"Judge, Aaron",592450,664126,,called_strike,,,,,7,Called Strike,R,R,R,NYY,MIA,S,,,2,0,2026,0.58,-0.58,-0.7634990977001725,2.207995408281725,,,663757.0,0,1,Bot,,,,,,,-1.544525031932123,-118.61210038443448,-2.6889009287595456,5.799493716220002,22.84424081852014,-37.34268266819603,3.522785433,1.777854331,,,,81.3,2462.0,6.2,823566,689414,681393,669364,691594,672640,681715,805300,596103,54.33,,,,,,,,7,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,47.0,-0.011,-0.066,,,,0.066,,-1,-1,0.503,0.503,32,34,33,34,1,0,5.0,1.0,,2.0,4.01,-0.58,-0.58,56.6,,,,,
FC,2026-04-05,88.4,-0.87,6.83,"Judge, Aaron",592450,664126,,ball,,,,,12,Ball,R,R,R,NYY,MIA,B,,,1,0,2026,0.15,0.75,0.0014495989489092,4.119199704532582,,,663757.0,0,1,Bot,,,,,,,1.779231123820992,-128.71119352397366,-1.9050884565656532,1.32356108146214,27.44188051388369,-23.671611431960507,3.522785433,1.777854331,,,,88.3,2468.0,6.2,823566,689414,681393,669364,691594,672640,681715,805300,596103,54.26,,,,,,,,7,2,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,107.0,0.011,0.062,,,,-0.062,,-1,-1,0.492,0.492,32,34,33,34,1,0,5.0,1.0,,2.0,2.17,-0.15,-0.15,50.1,,,,,
FC,2026-04-05,88.7,-0.64,6.74,"Judge, Aaron",592450,664126,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,0,0,2026,0.24,0.31,0.2851515834742074,1.6098378771487662,,,663757.0,0,1,Bot,,,,,,,1.7175217111526615,-128.96213012759975,-6.796410985688064,2.2511871027481702,30.195619154825568,-27.4305239267514,3.522785433,1.777854331,,,,88.3,2483.0,6.4,823566,689414,681393,669364,691594,672640,681715,805300,596103,54.12,,,,,,,,7,1,Cutter,0,1,0,1,1,0,0,1,Infield shade,Standard,133.0,0.006,0.04,,,,-0.04,,-1,-1,0.486,0.486,32,34,33,34,1,0,5.0,1.0,,2.0,2.63,-0.24,-0.24,52.5,,,,,
ST,2026-04-05,79.8,-2.24,6.12,"Judge, Aaron",592450,663978,double,hit_into_play,,,,,3,Aaron Judge doubles (1) on a sharp fly ball to center fielder Jakob Marsee.,R,R,R,NYY,MIA,X,8.0,fly_ball,2,1,2026,0.76,-0.3,0.3378025784676672,2.9989033312363027,,,,0,3,Bot,110.82,35.67,,,,,4.152628945570124,-116.1386399431826,0.7282730715067447,6.00402950734185,23.92402454129623,-35.27835401670588,3.522785433,1.777854331,404.0,110.7,22.0,79.9,2233.0,6.6,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.91,0.98,1.903,1.25,1.0,1.0,1.0,6.0,23,4,Sweeper,3,1,3,1,1,3,3,1,Strategic,Standard,43.0,0.041,0.671,76.4,8.0,3.659,-0.671,110.7,2,2,0.766,0.766,30,34,30,34,1,1,6.0,1.0,5.0,2.0,3.91,-0.76,-0.76,45.8,6.705455806641553,-6.77301302641921,33.3137643309057,47.85708717593732,28.34561633562373
FF,2026-04-05,91.6,-1.93,6.35,"Judge, Aaron",592450,663978,,called_strike,,,,,3,Called Strike,R,R,R,NYY,MIA,S,,,2,0,2026,-0.83,1.58,0.6653152102199638,2.981724899982799,,,,0,3,Bot,,,,,,,8.336862775223874,-132.95692064676854,-5.864953926312086,-11.69502207225224,31.04996232864325,-12.328720925252934,3.522785433,1.777854331,,,,91.9,2092.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.72,,,,,,,,23,3,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,205.0,-0.005,-0.072,,,,0.072,,2,2,0.771,0.771,30,34,30,34,1,1,6.0,1.0,5.0,2.0,1.17,0.83,0.83,52.1,,,,,
SL,2026-04-05,85.7,-1.98,5.82,"Judge, Aaron",592450,669622,field_out,hit_into_play,,,,,8,"Aaron Judge grounds out, third baseman Javier Sanoja to first baseman Graham Pauley.",R,R,R,NYY,MIA,X,5.0,ground_ball,1,0,2026,0.4,-0.31,-0.1865303822004557,1.709420434727103,,,,0,9,Bot,106.6,176.37,,,,,3.348721888937084,-124.7563792729814,-2.4938186921755205,3.4081142994454416,28.18539480579477,-35.07780947736031,3.522785433,1.777854331,44.0,82.0,1.0,85.0,2719.0,6.1,823566,689414,688363,669364,691594,672640,665052,805300,683357,54.42,0.237,0.213,0.0,1.0,0.0,0.0,2.0,77,2,Slider,4,7,4,7,7,4,4,7,Infield shade,Standard,55.0,-0.03,-0.301,74.6,8.4,0.268,0.301,88.0,-3,-3,0.048,0.048,31,34,31,34,1,4,1.0,1.0,2.0,2.0,3.44,-0.4,-0.4,25.0,12.777413160355392,-7.9805501098403875,41.96229921062768,42.25851123013442,34.43242609433515
FC,2026-04-05,85.0,-1.96,6.2,"Judge, Aaron",592450,663978,,ball,,,,,12,Ball,R,R,R,NYY,MIA,B,,,1,0,2026,0.36,0.34,1.4942137280870655,2.987925928411954,,,,0,3,Bot,,,,,,,7.289285340291392,-123.62641891111409,-1.6488155183337048,2.1281752915553387,25.871626735355708,-28.597147439537405,3.522785433,1.777854331,,,,85.2,1930.0,6.5,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.96,,,,,,,,23,2,Cutter,3,1,3,1,1,3,3,1,Strategic,Standard,177.0,0.005,0.077,,,,-0.077,,2,2,0.766,0.766,30,34,30,34,1,1,6.0,1.0,5.0,2.0,2.83,-0.36,-0.36,49.2,,,,,
FF,2026-04-05,91.7,-1.68,6.34,"Judge, Aaron",592450,663978,,ball,,,,,12,Ball,R,R,R,NYY,MIA,B,,,0,0,2026,-0.51,1.84,1.2815333273199347,3.077899631263341,,,,0,3,Bot,,,,,,,8.579859128358416,-133.0354979913757,-6.176241344888189,-8.087556506819618,31.60706440517912,-9.24648268932958,3.522785433,1.777854331,,,,91.9,2166.0,6.8,823566,689414,681393,669364,691594,672640,681715,805300,596103,53.68,,,,,,,,23,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Strategic,Standard,203.0,0.002,0.041,,,,-0.041,,2,2,0.764,0.764,30,34,30,34,1,1,6.0,1.0,5.0,2.0,0.91,0.51,0.51,55.2,,,,,
SL,2026-04-05,87.0,-1.98,5.92,"Judge, Aaron",592450,669622,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,0,0,2026,0.41,-0.1,1.0699818925808606,2.06488326642397,,,,0,9,Bot,,,,,,,6.34826929678972,-126.48332292324191,-2.5592096455628,2.9241544583145256,28.39029811256593,-32.914030334118856,3.522785433,1.777854331,,,,86.4,2744.0,6.2,823566,689414,688363,669364,691594,672640,665052,805300,683357,54.31,,,,,,,,77,1,Slider,4,7,4,7,7,4,4,7,Infield shade,Standard,57.0,0.005,0.041,,,,-0.041,,-3,-3,0.043,0.043,31,34,31,34,1,4,1.0,1.0,2.0,2.0,3.14,-0.41,-0.41,27.3,,,,,
SL,2026-04-04,91.9,-0.79,5.97,"Judge, Aaron",592450,676974,single,hit_into_play,,,,,8,Aaron Judge singles on a line drive to center fielder Jakob Marsee.,R,R,R,NYY,MIA,X,8.0,line_drive,3,2,2026,0.08,-0.04,0.2192835980776383,2.137919290777112,,,,2,5,Bot,122.43,98.47,,,,,2.353014244988717,-133.79683254253575,-3.5043579263797486,0.3863914683656895,30.60048459131129,-32.11170946516744,3.522785433,1.777854331,156.0,106.5,7.0,91.6,2590.0,6.2,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.3,0.626,0.585,0.9,1.0,1.0,0.0,4.0,45,6,Slider,0,4,0,4,4,0,0,4,Standard,Standard,308.0,0.009,0.258,87.3,8.1,0.716,-0.258,106.5,-4,-4,0.09,0.09,27,34,27,34,3,2,6.0,1.0,5.0,1.0,2.75,-0.08,-0.08,47.4,3.783161441367418,4.247262819999805,38.082909122309424,46.10843224423381,22.704862926016155
FF,2026-04-04,96.4,-0.68,6.01,"Judge, Aaron",592450,676974,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,2,2,2026,-0.83,1.3,2.537415052845695,1.7233637389933416,,,,2,5,Bot,,,,,,,10.310418131945983,-139.68433349582892,-8.47465776930369,-13.3951447971067,34.41647536212175,-13.269856776898123,3.522785433,1.777854331,,,,95.6,2496.0,6.2,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.25,,,,,,,,45,5,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,220.0,0.002,0.104,,,,-0.104,,-4,-4,0.088,0.088,27,34,27,34,3,2,6.0,1.0,5.0,1.0,1.19,0.83,0.83,44.1,,,,,
SL,2026-04-04,91.8,-0.91,5.9,"Judge, Aaron",592450,676974,,foul,,,,,8,Foul,R,R,R,NYY,MIA,S,,,2,1,2026,0.27,-0.28,0.0191728449736134,2.1844559432759203,,,,2,5,Bot,,,,,,,1.7277388957797115,-133.77539691162377,-2.726037311401972,2.818220886700457,29.18013729368902,-35.11803686140698,3.522785433,1.777854331,3.0,66.1,-42.0,91.7,2727.0,6.2,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.3,,,,,,,,45,4,Slider,0,4,0,4,4,0,0,4,Standard,Standard,350.0,-0.002,-0.073,77.4,7.8,,0.073,88.0,-4,-4,0.09,0.09,27,34,27,34,3,2,6.0,1.0,5.0,1.0,2.98,-0.27,-0.27,45.8,8.078571060056762,2.3325473117618243,36.85119482896848,43.6773034943488,26.82162405159722
FF,2026-04-04,95.6,-0.61,5.99,"Judge, Aaron",592450,676974,,ball,,,,,14,Ball,R,R,R,NYY,MIA,B,,,1,1,2026,-0.78,1.5,1.2384165868397656,1.866305838789542,,,,2,5,Bot,,,,,,,6.5906171058083824,-138.90681078236264,-8.395225554782614,-11.625455325520148,32.87128322110982,-10.964758557089862,3.522785433,1.777854331,,,,95.2,2581.0,6.3,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.23,,,,,,,,45,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,220.0,0.001,0.053,,,,-0.053,,-4,-4,0.089,0.089,27,34,27,34,3,2,6.0,1.0,5.0,1.0,1.01,0.78,0.78,45.7,,,,,
SI,2026-04-04,94.2,-1.2,5.83,"Judge, Aaron",592450,676974,,ball,,,,,11,Ball,R,R,R,NYY,MIA,B,,,0,1,2026,-1.49,0.94,-1.6254114630727217,2.671102040211636,,,,2,5,Bot,,,,,,,2.282447260400228,-137.11368271352634,-4.3522631462330095,-19.214480211697023,34.56722350765843,-19.538321400911293,3.522785433,1.777854331,,,,93.5,2445.0,6.2,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.34,,,,,,,,45,2,Sinker,0,4,0,4,4,0,0,4,Standard,Standard,220.0,0.001,0.027,,,,-0.027,,-4,-4,0.088,0.088,27,34,27,34,3,2,6.0,1.0,5.0,1.0,1.65,1.49,1.49,45.0,,,,,
FF,2026-04-04,95.3,-0.97,5.98,"Judge, Aaron",592450,676974,,called_strike,,,,,4,Called Strike,R,R,R,NYY,MIA,S,,,0,0,2026,-0.6,1.45,-0.7589825143309343,2.624876057964681,,,,2,5,Bot,,,,,,,1.916177942092406,-138.56051447497043,-6.1276579030639775,-8.179293087771772,38.18502418244519,-12.363434612570083,3.522785433,1.777854331,,,,94.2,2479.0,6.2,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.29,,,,,,,,45,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,219.0,-0.001,-0.043,,,,0.043,,-4,-4,0.089,0.089,27,34,27,34,3,2,6.0,1.0,5.0,1.0,1.11,0.6,0.6,44.1,,,,,
CH,2026-04-04,90.2,-0.94,5.87,"Judge, Aaron",592450,676974,field_out,hit_into_play,,,,,5,Aaron Judge lines out sharply to center fielder Jakob Marsee. Ryan McMahon to 3rd.,R,R,R,NYY,MIA,X,8.0,line_drive,0,2,2026,-1.25,0.68,0.0403461234770361,2.7101404544943315,,641857.0,663757.0,0,3,Bot,144.43,44.02,,,,,5.052048012502474,-131.17221292260805,-3.0900503264832078,-15.44965872280368,30.244038045699043,-23.915824349471496,3.522785433,1.777854331,385.0,111.9,18.0,89.2,1792.0,5.9,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.58,0.82,1.149,0.0,1.0,0.0,0.0,6.0,28,3,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,227.0,-0.012,-0.157,77.8,7.7,1.944,0.157,111.9,-3,-3,0.317,0.317,27,34,27,34,2,1,6.0,1.0,5.0,1.0,2.15,1.25,1.25,41.4,12.7493412668263,1.3568993831904637,36.37996850961403,43.99980891068634,24.208346845106615
SI,2026-04-04,95.0,-1.04,5.88,"Judge, Aaron",592450,676974,,called_strike,,,,,13,Called Strike,R,R,R,NYY,MIA,S,,,0,1,2026,-1.39,0.65,-0.2837122154385294,1.6055564447425217,,641857.0,663757.0,0,3,Bot,,,,,,,5.113321872212979,-138.0277834315884,-6.68696047996537,-18.876874658825898,33.95051301702652,-22.4352045882189,3.522785433,1.777854331,,,,94.4,2744.0,6.2,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.25,,,,,,,,28,2,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,219.0,-0.014,-0.053,,,,0.053,,-3,-3,0.331,0.331,27,34,27,34,2,1,6.0,1.0,5.0,1.0,1.9,1.39,1.39,40.3,,,,,
ST,2026-04-04,87.4,-1.21,5.73,"Judge, Aaron",592450,676974,,called_strike,,,,,9,Called Strike,R,R,R,NYY,MIA,S,,,0,0,2026,1.09,-0.61,0.5466271621190476,2.0112630198363437,,641857.0,663757.0,0,3,Bot,,,,,,,1.8961157833793072,-127.20593235792016,-1.249696671357842,11.298245512353295,28.756748809105684,-38.66787965858305,3.522785433,1.777854331,,,,86.8,2811.0,6.1,823569,682663,681393,669364,691594,672640,681715,805300,596103,54.35,,,,,,,,28,1,Sweeper,0,3,0,3,3,0,0,3,Standard,Standard,34.0,-0.009,-0.053,,,,0.053,,-3,-3,0.34,0.34,27,34,27,34,2,1,6.0,1.0,5.0,1.0,3.61,-1.09,-1.09,43.0,,,,,
